id,prediction
282,286.71326
283,63.91358
284,5.506051
285,6.457704
286,0.52789456
287,-0.09065572
288,4.465379
289,15.381669
290,115.77909
291,305.30255
292,413.82782
293,757.61786
294,1340.6263
295,1359.0366
296,1161.0625
297,1165.923
298,1393.7549
299,1509.0859
300,1309.6595
301,1084.1168
302,968.7782
303,970.7874
304,738.7081
305,622.90533
306,320.80194
307,113.626465
308,22.051598
309,-0.19817543
310,0.81947654
311,-0.21717326
312,4.401033
313,15.545186
314,78.14473
315,185.96243
316,609.09753
317,934.1628
318,1284.0461
319,1286.3328
320,1497.5706
321,1518.0112
322,1637.4747
323,1711.6431
324,1508.5704
325,1214.8134
326,978.19574
327,699.7175
328,611.13916
329,425.7959
330,122.06351
331,61.764942
332,12.0069895
333,0.52286327
334,-0.40451068
335,-0.46584594
336,5.000451
337,17.198576
338,52.668224
339,119.79433
340,182.05226
341,465.79767
342,716.06195
343,723.19366
344,766.1669
345,1101.04
346,1102.4016
347,1000.36426
348,1344.274
349,1046.0238
350,843.6071
351,755.0366
352,653.9262
353,461.2863
354,223.07481
355,88.157104
356,18.435774
357,0.7072032
358,0.19518298
359,-0.28151566
360,4.511734
361,15.859478
362,55.260075
363,147.46272
364,349.8864
365,491.61877
366,638.3239
367,749.60565
368,1011.2556
369,1272.2437
370,1574.8322
371,1213.7659
372,1510.032
373,1275.3984
374,810.8239
375,789.317
376,837.0845
377,719.4138
378,384.15747
379,127.34065
380,13.078386
381,1.5500748
382,1.5302923
383,1.0563941
384,8.780232
385,20.740334
386,71.31619
387,183.07146
388,253.31847
389,453.26874
390,656.07
391,693.10846
392,696.92847
393,876.10767
394,1027.4579
395,1020.499
396,1135.2848
397,1042.9606
398,1055.9888
399,658.6832
400,645.10236
401,649.5455
402,502.68527
403,290.88623
404,85.56641
405,2.6748917
406,2.88856
407,1.6379433
408,29.591782
409,43.412415
410,341.07553
411,1010.1412
412,1662.1451
413,2473.4758
414,3354.8667
415,4765.1504
416,4688.8447
417,3081.7212
418,3062.8833
419,3014.2305
420,2948.5117
421,2711.2642
422,2020.6622
423,2141.0908
424,1751.1256
425,1417.6475
426,992.75867
427,453.56427
428,179.30528
429,5.7971525
430,3.267588
431,2.3080475
432,36.01921
433,56.39263
434,249.22298
435,628.72015
436,1135.9382
437,2172.8784
438,2238.499
439,2701.4146
440,2951.5017
441,2237.3486
442,2393.9358
443,1964.7362
444,1548.1453
445,986.0513
446,878.0042
447,740.75684
448,952.5996
449,856.30804
450,444.85428
451,175.57239
452,61.830944
453,-0.042668916
454,8.559076
455,8.437117
456,11.349526
457,17.971596
458,75.82464
459,230.63812
460,496.65918
461,899.6585
462,1839.3505
463,3287.5576
464,3052.847
465,1337.6075
466,1901.4271
467,2947.6997
468,2784.527
469,2912.871
470,2125.3735
471,2173.113
472,1762.0492
473,1400.156
474,905.5873
475,332.18558
476,175.279
477,15.53926
478,7.507836
479,6.8602524
480,43.349426
481,127.28907
482,331.14056
483,1079.5995
484,1452.7063
485,1870.6085
486,1852.7672
487,3190.8665
488,3640.3523
489,3039.0134
490,3051.9749
491,3069.9177
492,2959.174
493,2829.5503
494,2087.424
495,2174.5332
496,1950.9275
497,1356.0039
498,933.08923
499,414.43143
500,167.91507
501,-1.9083341
502,4.893455
503,2.522506
504,36.9205
505,52.256763
506,204.33377
507,877.0859
508,1404.4181
509,1894.3162
510,2070.9534
511,4350.193
512,4517.459
513,2995.8252
514,2931.7397
515,2379.244
516,1486.6818
517,1577.9227
518,1394.4165
519,1522.361
520,1457.7448
521,1343.7646
522,529.9932
523,257.08902
524,77.84861
525,10.463392
526,1.348447
527,2.0264683
528,15.348776
529,24.801624
530,70.72874
531,156.91985
532,396.14084
533,654.03345
534,691.1857
535,976.92456
536,841.58234
537,833.54956
538,1035.3455
539,1496.5579
540,1506.2277
541,1518.6278
542,2139.7056
543,1990.8898
544,1680.5072
545,1469.6781
546,1077.5962
547,388.41638
548,217.62004
549,19.849598
550,1.4525484
551,4.4520397
552,10.1138315
553,21.347645
554,65.92223
555,259.8124
556,651.64197
557,392.6039
558,585.4501
559,581.79236
560,1116.2362
561,1116.348
562,1116.9008
563,943.96533
564,854.64795
565,955.44025
566,1335.3943
567,1573.011
568,1553.7704
569,1357.5021
570,590.4178
571,250.58177
572,123.49953
573,6.429547
574,1.7425016
575,2.2069216
576,60.839184
577,139.10802
578,357.56244
579,998.4413
580,1497.3591
581,2304.6885
582,3035.332
583,4345.0703
584,4533.589
585,2826.9795
586,2854.417
587,2679.8264
588,2469.211
589,2128.2688
590,1646.1208
591,1725.1162
592,1598.1797
593,1543.4502
594,1127.2234
595,388.44336
596,214.98247
597,16.641136
598,3.2555206
599,2.8753188
600,28.395386
601,49.358604
602,201.5027
603,802.16565
604,1388.8589
605,2091.4158
606,2499.186
607,4262.242
608,4186.9966
609,2303.8367
610,3095.5173
611,3007.6113
612,2886.899
613,2815.8806
614,2108.213
615,1663.0906
616,1592.3604
617,1122.0939
618,565.6861
619,330.6368
620,136.08931
621,11.595125
622,1.5845349
623,2.4475164
624,26.349995
625,27.6192
626,112.83923
627,431.10605
628,813.99365
629,886.0541
630,1171.6489
631,1096.5913
632,1167.2201
633,1109.2731
634,1496.1548
635,1282.485
636,1155.1381
637,1200.2966
638,1307.2388
639,923.0483
640,746.9551
641,585.9915
642,369.10654
643,155.21355
644,37.46564
645,5.634141
646,4.24594
647,-1.7898544
648,66.133484
649,68.14353
650,129.77126
651,249.92166
652,340.3892
653,492.8046
654,693.6582
655,872.10046
656,805.5531
657,810.87933
658,1258.9261
659,1244.9666
660,1211.6561
661,1067.8488
662,1247.8873
663,921.99286
664,724.7414
665,551.9821
666,319.48914
667,142.89143
668,23.417742
669,9.696959
670,8.0407715
671,8.16945
672,27.409864
673,72.91963
674,171.24855
675,535.4419
676,619.24176
677,623.5134
678,1019.144
679,1871.8187
680,2558.7305
681,2061.042
682,1947.7987
683,1776.3707
684,2310.4011
685,2292.7913
686,1329.3413
687,942.196
688,630.5462
689,501.77322
690,351.91537
691,272.23123
692,117.84519
693,12.396414
694,5.876898
695,7.000803
696,20.858622
697,76.72482
698,141.6792
699,183.27928
700,504.9711
701,628.0988
702,815.6224
703,707.16656
704,860.3751
705,813.4972
706,827.5591
707,825.286
708,860.2754
709,949.4306
710,818.3679
711,526.8722
712,496.7064
713,326.44916
714,262.8235
715,196.44249
716,63.03297
717,0.6425819
718,-0.908151
719,5.672399
720,1.5092801e-05
721,0.0035795306
722,-0.000145383
723,1.8821447
724,64.14086
725,125.13402
726,302.15594
727,432.10416
728,560.1809
729,542.32715
730,410.64398
731,386.79688
732,376.9733
733,348.63895
734,329.4539
735,288.4949
736,194.33047
737,87.09559
738,35.88596
739,3.7979915
740,0.018030904
741,-0.00049197976
742,1.6348538e-05
743,-0.021227796
744,-0.0011031743
745,-0.0010505264
746,1.4089376
747,11.534601
748,97.105125
749,262.27197
750,383.106
751,499.10318
752,641.55444
753,678.0066
754,447.02155
755,428.1689
756,356.9819
757,365.0762
758,408.57974
759,405.46307
760,248.22795
761,90.513596
762,44.96289
763,7.9853005
764,0.7771088
765,-0.103764854
766,-0.07972391
767,-0.019190665
768,1.7115926
769,0.20246878
770,4.371912
771,40.328903
772,103.89668
773,203.46985
774,291.15408
775,437.4946
776,738.458
777,474.9703
778,297.66125
779,322.0706
780,321.9578
781,360.9226
782,389.72598
783,340.26462
784,237.0909
785,106.370415
786,64.338455
787,15.521361
788,0.09410085
789,-0.045807466
790,-0.0040629026
791,-0.0037716797
792,-0.0014932939
793,0.0054769726
794,2.9735658
795,25.575415
796,96.103966
797,222.40158
798,399.5388
799,619.37616
800,696.94385
801,421.58246
802,295.1083
803,305.65845
804,251.68353
805,261.10175
806,252.12141
807,387.81662
808,267.57495
809,150.07758
810,59.26894
811,21.895296
812,2.120967
813,-0.09314442
814,-0.016485784
815,-0.005294493
816,0.15550214
817,0.9338974
818,3.54627
819,41.137985
820,101.945595
821,212.49713
822,298.692
823,485.45163
824,678.1041
825,452.6349
826,289.6699
827,329.60785
828,327.60382
829,373.71036
830,391.05832
831,427.15393
832,246.84404
833,145.09264
834,71.79972
835,27.936424
836,3.3579543
837,-0.16720495
838,1.7294528
839,-0.03462525
840,2.5167065
841,2.0778382
842,4.5583606
843,55.68801
844,122.896225
845,197.88072
846,323.4511
847,626.7762
848,661.8877
849,432.86557
850,323.69595
851,374.06906
852,354.359
853,332.93695
854,355.5566
855,342.7463
856,241.89265
857,149.76353
858,73.582085
859,24.562954
860,3.7657504
861,0.012442125
862,0.041405395
863,0.22061384
864,0.20263602
865,2.1753387
866,4.4544525
867,55.702152
868,119.33903
869,197.05548
870,336.2677
871,628.82166
872,742.78064
873,486.00024
874,343.90515
875,397.66226
876,384.2717
877,344.70786
878,400.2954
879,363.98285
880,247.87971
881,153.15814
882,76.88608
883,28.018444
884,3.2849007
885,0.119514994
886,0.2311575
887,0.04143163
888,0.04798463
889,0.31500328
890,4.8337674
891,17.89186
892,38.91964
893,40.41084
894,106.651115
895,112.64096
896,173.04463
897,155.54456
898,227.60725
899,280.64056
900,279.22913
901,258.38498
902,214.66753
903,265.3985
904,223.79683
905,149.22003
906,72.64009
907,21.957188
908,9.863215
909,-0.034333844
910,-0.0017303592
911,-0.0017287569
912,0.0035553414
913,2.9958496
914,6.0132747
915,41.519554
916,84.52951
917,122.84077
918,226.8802
919,361.66605
920,384.32108
921,259.47568
922,213.84076
923,242.79274
924,223.31274
925,213.38268
926,187.28061
927,253.74261
928,133.74898
929,109.43719
930,47.07185
931,12.188177
932,1.6675646
933,-0.00064821506
934,5.6586156
935,5.0822926
936,0.0061303587
937,0.35806802
938,4.0353875
939,18.136505
940,35.570717
941,38.183235
942,134.9196
943,181.38882
944,234.90144
945,203.41917
946,220.3197
947,218.19781
948,173.39029
949,258.56964
950,224.79704
951,222.80768
952,108.059586
953,68.27943
954,17.033709
955,18.395533
956,3.1387649
957,0.091109976
958,0.17105898
959,-0.004252096
960,0.007173721
961,1.1139864
962,7.7916546
963,18.26215
964,34.980213
965,100.63875
966,213.69438
967,357.6359
968,297.01706
969,178.24968
970,206.77983
971,240.45883
972,228.09122
973,252.17963
974,214.28311
975,191.04947
976,170.27925
977,143.83488
978,79.59641
979,35.44092
980,3.8401558
981,-0.015814623
982,-0.008695402
983,-0.0030953872
984,0.002435049
985,1.1318033
986,12.478031
987,38.78549
988,100.92187
989,138.35039
990,246.4833
991,284.63373
992,269.266
993,259.29645
994,255.1913
995,265.22968
996,277.31686
997,255.45142
998,212.23244
999,246.30627
1000,133.00345
1001,130.22917
1002,36.384727
1003,11.114727
1004,2.4649627
1005,0.34452885
1006,0.0646169
1007,0.06557794
1008,1.0120294
1009,2.6826034
1010,23.098347
1011,52.918118
1012,96.49157
1013,135.39667
1014,295.8803
1015,331.15268
1016,243.74759
1017,276.75998
1018,281.98355
1019,301.91782
1020,259.35754
1021,253.77795
1022,260.18896
1023,219.67717
1024,160.48532
1025,129.42947
1026,63.042244
1027,32.69937
1028,4.3140316
1029,-0.03582746
1030,-0.12673122
1031,-0.0049984874
1032,1.0076991
1033,2.7512896
1034,11.098363
1035,38.629345
1036,111.42452
1037,185.30838
1038,301.30716
1039,324.05917
1040,413.4574
1041,388.40182
1042,341.08917
1043,341.14835
1044,312.97614
1045,311.8219
1046,275.16528
1047,221.80243
1048,108.392044
1049,76.06977
1050,9.548504
1051,9.867302
1052,1.8719561
1053,0.07767431
1054,-0.14981976
1055,-0.024761451
1056,0.20044191
1057,1.9128777
1058,10.032655
1059,20.660734
1060,37.679436
1061,102.2187
1062,175.02408
1063,214.48283
1064,219.12988
1065,257.0387
1066,207.30896
1067,188.872
1068,154.41571
1069,225.18431
1070,209.70335
1071,180.00781
1072,143.38924
1073,124.0067
1074,47.69089
1075,21.464651
1076,3.1357298
1077,-0.02011128
1078,-0.11531937
1079,-0.16751087
1080,0.25084138
1081,1.965017
1082,11.243644
1083,28.105566
1084,76.80717
1085,112.729485
1086,168.75496
1087,255.07864
1088,259.07468
1089,295.3029
1090,316.15524
1091,254.58449
1092,228.84865
1093,199.45168
1094,188.17314
1095,167.75916
1096,178.13164
1097,135.00179
1098,74.6737
1099,28.730791
1100,3.587012
1101,0.23332119
1102,-0.1351146
1103,-0.11362925
1104,0.3563226
1105,2.1436229
1106,11.475618
1107,20.580114
1108,58.498405
1109,125.08957
1110,146.3716
1111,167.76506
1112,179.79329
1113,177.43138
1114,182.59547
1115,201.54034
1116,217.85999
1117,195.36926
1118,193.71413
1119,157.1994
1120,176.15129
1121,136.11311
1122,84.63763
1123,39.17938
1124,6.364562
1125,0.316013
1126,-0.062226757
1127,-0.11813821
1128,3.8691466
1129,7.162649
1130,33.14068
1131,90.96652
1132,205.74536
1133,301.07397
1134,377.1903
1135,603.90393
1136,680.4112
1137,325.24707
1138,318.9821
1139,309.53094
1140,315.3995
1141,350.3676
1142,371.016
1143,412.002
1144,309.41528
1145,193.9496
1146,87.420235
1147,48.238506
1148,5.950361
1149,0.7625384
1150,0.15948814
1151,-0.15713455
1152,3.1836286
1153,7.0740995
1154,28.525791
1155,81.674545
1156,142.30977
1157,261.95618
1158,343.18723
1159,436.9618
1160,469.29462
1161,395.25153
1162,359.14798
1163,362.49554
1164,301.56232
1165,211.7215
1166,213.17966
1167,204.90367
1168,239.17781
1169,165.78378
1170,66.6892
1171,32.340862
1172,8.158992
1173,3.6064866
1174,0.85500246
1175,-0.0823859
1176,1.208779
1177,3.6449177
1178,14.968725
1179,40.870308
1180,80.35655
1181,180.78767
1182,310.44504
1183,449.8542
1184,386.0328
1185,274.9095
1186,291.33856
1187,352.8862
1188,281.0877
1189,330.5389
1190,340.55643
1191,443.11072
1192,276.81586
1193,221.34071
1194,81.760086
1195,43.39337
1196,7.3189116
1197,1.9164432
1198,0.9044098
1199,0.04630157
1200,2.1157138
1201,6.7112885
1202,27.421923
1203,79.14085
1204,141.03046
1205,235.70872
1206,330.60626
1207,668.1798
1208,673.5476
1209,352.08417
1210,345.90356
1211,345.09674
1212,338.15637
1213,381.60526
1214,372.26028
1215,414.70868
1216,302.0231
1217,219.59364
1218,80.726814
1219,44.321423
1220,7.5270696
1221,1.7682365
1222,0.020136144
1223,-0.10762045
1224,1.969028
1225,4.1419425
1226,27.781054
1227,78.69627
1228,145.18143
1229,232.78798
1230,307.10007
1231,583.82166
1232,664.468
1233,316.89203
1234,317.2532
1235,336.22815
1236,363.87805
1237,354.62762
1238,341.2418
1239,376.62976
1240,337.72552
1241,210.69756
1242,95.32627
1243,42.4413
1244,11.211036
1245,2.059847
1246,0.06768542
1247,0.20002013
1248,1.743373
1249,4.089964
1250,11.25693
1251,24.609148
1252,47.017715
1253,140.67258
1254,171.46089
1255,278.8578
1256,229.72972
1257,245.19333
1258,312.26358
1259,318.42914
1260,285.92957
1261,339.9375
1262,422.11417
1263,408.47937
1264,301.414
1265,218.55887
1266,80.12242
1267,44.68777
1268,8.911117
1269,2.3924553
1270,0.9107992
1271,-0.06923164
1272,1.2685267
1273,4.832878
1274,12.614251
1275,37.432594
1276,75.17452
1277,96.98235
1278,110.364395
1279,137.68933
1280,207.60437
1281,220.05464
1282,213.52838
1283,200.07559
1284,160.38982
1285,193.11986
1286,242.36298
1287,243.1268
1288,273.40897
1289,232.14154
1290,93.27695
1291,40.048203
1292,10.792285
1293,2.5990076
1294,0.09850826
1295,-0.02478501
1296,2.0656722
1297,4.5044603
1298,28.417442
1299,74.85375
1300,169.58044
1301,231.98674
1302,298.9342
1303,604.95233
1304,674.9463
1305,331.7672
1306,327.77185
1307,325.28488
1308,328.94336
1309,399.33707
1310,349.63477
1311,363.0862
1312,313.7411
1313,226.59866
1314,90.89
1315,50.89818
1316,14.542689
1317,6.466233
1318,0.24582852
1319,0.0031566932
1320,1.2367542
1321,4.4682627
1322,27.370367
1323,75.58913
1324,149.74751
1325,242.65182
1326,309.285
1327,543.05725
1328,561.7095
1329,246.92548
1330,302.85
1331,309.7078
1332,309.87476
1333,354.272
1334,367.58508
1335,378.28735
1336,340.17062
1337,209.14781
1338,102.52796
1339,45.658344
1340,10.08752
1341,2.5048902
1342,0.306492
1343,0.2673249
1344,3.3281777
1345,6.764783
1346,20.644138
1347,78.736
1348,123.67443
1349,197.36009
1350,225.96422
1351,232.28047
1352,201.74133
1353,227.18512
1354,270.6596
1355,244.468
1356,228.25244
1357,243.41362
1358,217.86021
1359,197.36066
1360,185.647
1361,138.3664
1362,55.591263
1363,21.272732
1364,2.7631445
1365,1.9183187
1366,0.15530688
1367,-0.8764381
1368,0.9666099
1369,4.6284785
1370,12.431059
1371,27.5677
1372,43.947292
1373,53.442787
1374,139.80345
1375,235.77219
1376,242.11935
1377,259.8394
1378,226.0008
1379,234.32367
1380,217.81552
1381,181.65404
1382,172.72415
1383,183.53674
1384,148.22166
1385,137.94017
1386,58.149483
1387,22.970884
1388,2.544467
1389,1.0058134
1390,0.13167311
1391,0.07369134
1392,1.641233
1393,2.0307338
1394,20.64086
1395,52.123447
1396,72.76388
1397,114.3571
1398,190.69473
1399,456.0859
1400,534.8147
1401,251.14467
1402,248.29903
1403,245.60947
1404,236.28175
1405,298.10205
1406,311.6448
1407,207.65404
1408,179.31767
1409,133.37886
1410,65.359146
1411,32.380997
1412,11.725161
1413,2.7781363
1414,0.9712444
1415,0.9164965
1416,1.5147295
1417,0.6798445
1418,15.279125
1419,36.99325
1420,55.566284
1421,53.682114
1422,66.307236
1423,194.94939
1424,215.59369
1425,244.2656
1426,142.58087
1427,151.13785
1428,155.08191
1429,184.0674
1430,151.73857
1431,119.00985
1432,149.2185
1433,88.983734
1434,48.674347
1435,32.52183
1436,7.880136
1437,2.6960485
1438,0.7530838
1439,0.68047166
1440,-0.00024735802
1441,-0.00016533195
1442,-0.0004812131
1443,-0.0043074028
1444,6.3053684
1445,25.723488
1446,101.556
1447,167.45721
1448,276.43314
1449,386.13983
1450,468.07654
1451,401.34134
1452,211.7869
1453,263.68036
1454,354.6234
1455,241.28073
1456,153.38266
1457,110.95105
1458,69.73744
1459,32.55981
1460,5.1210074
1461,-0.0004139224
1462,3.660883e-05
1463,3.0253716e-05
1464,-0.005166366
1465,-0.0033934796
1466,-0.0008352952
1467,0.03910694
1468,13.918394
1469,65.53395
1470,121.41306
1471,174.97923
1472,295.96088
1473,456.66504
1474,520.56134
1475,550.65186
1476,542.9354
1477,365.82413
1478,461.94724
1479,416.39932
1480,252.04964
1481,197.39317
1482,130.75314
1483,52.69906
1484,12.14623
1485,-0.11518262
1486,-0.09235859
1487,-0.003058243
1488,1.9583522
1489,1.4793634
1490,1.1749281
1491,3.8190613
1492,25.158339
1493,138.2311
1494,207.20827
1495,305.315
1496,445.79813
1497,629.2559
1498,581.7379
1499,558.509
1500,545.3906
1501,474.4918
1502,474.97412
1503,378.12927
1504,319.13455
1505,228.37099
1506,138.12383
1507,68.283646
1508,20.695988
1509,0.43019688
1510,0.30136573
1511,0.30656517
1512,-0.006579941
1513,0.008533827
1514,-0.012491702
1515,1.1533302
1516,23.745739
1517,71.27484
1518,183.20392
1519,268.0381
1520,479.43655
1521,505.65872
1522,506.51764
1523,505.05353
1524,427.7363
1525,435.19278
1526,424.38458
1527,503.56473
1528,347.69373
1529,267.75104
1530,144.2621
1531,74.70349
1532,21.470682
1533,6.7754292
1534,5.233928
1535,5.2508874
1536,1.4150925
1537,1.4527481
1538,1.4698641
1539,10.181003
1540,48.1021
1541,107.037125
1542,197.95923
1543,292.72922
1544,502.02835
1545,605.03503
1546,663.1308
1547,584.5582
1548,666.9865
1549,587.36346
1550,654.86993
1551,511.77975
1552,398.74252
1553,277.57233
1554,185.11151
1555,77.52468
1556,30.598013
1557,7.358437
1558,2.4168272
1559,2.3349583
1560,2.2635577
1561,1.5464954
1562,1.269342
1563,11.427243
1564,49.1614
1565,169.54143
1566,248.43068
1567,355.5911
1568,479.255
1569,539.0727
1570,563.98285
1571,549.8719
1572,544.5453
1573,518.88983
1574,527.9006
1575,556.09717
1576,352.8485
1577,240.12054
1578,174.94524
1579,78.449196
1580,33.186237
1581,9.197809
1582,2.5808382
1583,1.5126582
1584,0.4036872
1585,0.4328955
1586,0.11756032
1587,9.912799
1588,48.568165
1589,160.58363
1590,251.46642
1591,359.6385
1592,520.2373
1593,646.53
1594,595.8017
1595,507.70535
1596,509.451
1597,499.5374
1598,498.7818
1599,475.98325
1600,374.66403
1601,240.68234
1602,171.00877
1603,70.95167
1604,29.491526
1605,4.502895
1606,0.045398258
1607,-0.015020669
1608,0.029797025
1609,0.01656258
1610,0.010517547
1611,2.9321094
1612,13.742781
1613,24.509481
1614,35.238777
1615,70.79578
1616,100.97252
1617,91.610405
1618,108.106064
1619,125.987206
1620,148.64452
1621,243.88676
1622,239.55022
1623,281.67694
1624,276.70218
1625,190.88086
1626,96.438484
1627,54.626846
1628,23.17178
1629,3.491835
1630,-0.05665248
1631,-0.059528034
1632,-0.005870798
1633,-0.006264356
1634,-0.02056951
1635,6.045393
1636,21.554407
1637,61.078762
1638,76.16324
1639,171.97539
1640,361.02225
1641,382.10226
1642,344.97015
1643,464.4043
1644,437.31497
1645,458.07114
1646,409.52908
1647,435.49295
1648,230.53961
1649,101.329544
1650,62.08602
1651,34.19029
1652,11.013957
1653,1.3381097
1654,0.041147314
1655,0.023568757
1656,0.011802572
1657,0.0015982194
1658,0.02018335
1659,1.6047258
1660,11.79103
1661,25.875048
1662,48.68523
1663,111.69166
1664,227.49406
1665,232.92232
1666,215.02722
1667,218.30943
1668,188.21878
1669,179.16766
1670,168.50615
1671,155.51901
1672,128.516
1673,99.341774
1674,56.617256
1675,60.942642
1676,25.908606
1677,2.4606707
1678,0.36484942
1679,0.3209068
1680,0.0005634757
1681,0.1655578
1682,-0.050113387
1683,2.5579882
1684,9.162985
1685,57.880642
1686,75.31204
1687,194.25948
1688,293.1177
1689,155.09436
1690,102.55776
1691,160.82692
1692,188.36287
1693,185.30148
1694,181.74985
1695,218.32433
1696,255.91386
1697,192.46817
1698,145.61902
1699,69.96736
1700,32.65324
1701,8.230431
1702,0.16983202
1703,-0.010933682
1704,-0.03974672
1705,-0.031989194
1706,-0.23395355
1707,6.82734
1708,26.647274
1709,69.34116
1710,115.3578
1711,162.70659
1712,206.33495
1713,222.05415
1714,240.70734
1715,230.94373
1716,334.14645
1717,227.94992
1718,209.37714
1719,251.86003
1720,219.85533
1721,136.43436
1722,71.87481
1723,45.45927
1724,12.767662
1725,2.2152646
1726,0.07880254
1727,1.7449894
1728,0.85101736
1729,0.8377725
1730,1.5600775
1731,9.057481
1732,34.09432
1733,67.74638
1734,135.18025
1735,209.88475
1736,213.31718
1737,231.7246
1738,259.24582
1739,185.1952
1740,199.18051
1741,184.64653
1742,188.13748
1743,216.00703
1744,173.51137
1745,114.77115
1746,84.47012
1747,68.819016
1748,24.81189
1749,8.673684
1750,0.76091313
1751,0.011909174
1752,0.68629825
1753,0.0199918
1754,0.3874127
1755,8.268753
1756,31.272316
1757,70.40083
1758,145.33176
1759,201.47935
1760,296.68253
1761,280.15668
1762,270.79858
1763,254.3464
1764,244.00922
1765,226.56613
1766,183.19348
1767,162.09602
1768,128.42693
1769,90.4338
1770,53.063187
1771,28.793314
1772,12.209499
1773,2.6943922
1774,0.016004391
1775,0.0061608017
1776,0.0053136246
1777,-0.002188592
1778,-0.03041304
1779,3.1201675
1780,11.910453
1781,53.182743
1782,98.45991
1783,125.0088
1784,160.41531
1785,162.94275
