id,prediction
472,2224.3086
473,1308.0372
474,554.65076
475,280.7452
476,124.67124
477,18.23148
478,0.0
479,3.1305957
480,0.2355119
481,110.73055
482,113.03829
483,256.88626
484,688.11584
485,1680.1719
486,2990.5422
487,3887.7385
488,4778.0825
489,5047.8857
490,5098.1797
491,5013.3057
492,4773.445
493,4170.2573
494,3676.5833
495,2923.3574
496,2168.203
497,1120.7095
498,582.0812
499,304.12354
500,134.87401
501,10.828203
502,4.1306224
503,2.8186278
504,0.098796524
505,13.63778
506,159.68138
507,349.5051
508,595.08606
509,1705.2322
510,2958.349
511,3827.567
512,4596.9253
513,4940.299
514,5007.247
515,4367.001
516,2962.9817
517,3253.8247
518,3326.1794
519,1956.8699
520,1268.2089
521,822.2849
522,397.68323
523,200.06422
524,61.79641
525,15.421307
526,0.0
527,3.9993258
528,0.0
529,8.087464
530,47.60144
531,98.7846
532,256.86673
533,542.92834
534,630.1617
535,1342.9829
536,1355.917
537,1156.4355
538,783.1744
539,2204.8914
540,2539.249
541,3513.624
542,3270.5625
543,2761.6794
544,1887.1082
545,986.964
546,509.3158
547,327.14163
548,106.293816
549,46.786545
550,0.91845936
551,14.446874
552,13.6703415
553,18.49495
554,62.567383
555,134.00345
556,179.30713
557,223.37149
558,397.57834
559,510.71817
560,1037.3032
561,1309.2544
562,1349.1029
563,1229.4346
564,894.1507
565,994.55273
566,1295.105
567,1861.3351
568,1797.0549
569,842.2177
570,396.47336
571,226.1414
572,48.68276
573,1.0474459
574,0.0
575,0.093185134
576,1.7168248
577,18.107794
578,107.00871
579,256.80743
580,743.495
581,1672.3912
582,2707.5232
583,3629.878
584,4264.082
585,4492.7603
586,4586.5127
587,4516.3076
588,3846.6262
589,3101.5874
590,2637.3774
591,1886.9329
592,1202.8942
593,747.47156
594,344.06207
595,231.44014
596,84.87932
597,15.015138
598,0.0
599,3.770635
600,0.80996156
601,9.620671
602,80.06629
603,253.27113
604,581.37396
605,1392.6829
606,2597.31
607,3946.5247
608,4587.0083
609,4842.166
610,4965.83
611,4916.2725
612,4774.013
613,3952.203
614,3123.7644
615,2162.73
616,1203.9628
617,727.19275
618,470.9312
619,195.87308
620,86.44579
621,0.0
622,1.1442455
623,0.23229548
624,19.582798
625,29.285269
626,101.66459
627,256.35144
628,436.39728
629,678.747
630,754.2829
631,978.3418
632,939.94244
633,1074.0394
634,1434.4275
635,1362.6725
636,942.2744
637,1051.2703
638,837.32855
639,860.4356
640,643.7308
641,304.75858
642,143.61603
643,48.82707
644,3.2699344
645,0.93287766
646,0.0
647,1.830818
648,0.0
649,6.827021
650,40.867462
651,117.27485
652,164.9074
653,229.02888
654,371.37576
655,552.6056
656,541.0586
657,850.22046
658,613.6411
659,785.6754
660,897.749
661,720.80786
662,746.13715
663,734.53723
664,563.78546
665,379.31854
666,208.32635
667,90.038666
668,23.584118
669,2.7457316
670,0.07659461
671,0.0
672,0.0
673,5.9466505
674,97.0385
675,295.5198
676,529.56274
677,1032.0908
678,2187.5325
679,3020.3088
680,3996.8396
681,4271.7427
682,4548.036
683,4382.297
684,3472.5972
685,3527.1099
686,2810.315
687,1929.9895
688,1131.105
689,545.2633
690,393.86255
691,219.72806
692,114.39625
693,43.10519
694,8.67891
695,0.0
696,0.5578371
697,0.0
698,67.22686
699,162.0015
700,306.67303
701,474.23804
702,432.9435
703,394.71268
704,794.69586
705,1783.3552
706,2329.1648
707,2467.4075
708,2515.7173
709,2700.0186
710,1944.1104
711,981.4154
712,672.93805
713,481.2725
714,242.04002
715,176.19551
716,77.81087
717,16.427956
718,0.38870543
719,0.0
720,0.0
721,0.0
722,0.0
723,4.7873697
724,53.412052
725,109.175026
726,241.64206
727,389.42612
728,462.14743
729,511.52188
730,523.9674
731,497.88098
732,425.6425
733,372.12125
734,354.90555
735,289.23245
736,198.49501
737,88.42059
738,37.044716
739,2.0531938
740,0.0
741,0.0
742,0.0
743,0.0
744,4.381292
745,1.8678718
746,2.4424107
747,21.307236
748,98.073784
749,235.39055
750,314.321
751,419.94595
752,573.3644
753,668.24567
754,694.80334
755,694.981
756,611.7451
757,579.3296
758,464.48804
759,421.26523
760,261.031
761,129.06064
762,70.11637
763,10.145429
764,0.0
765,0.0
766,0.0
767,0.0
768,0.10034806
769,0.0
770,2.8922267
771,46.788757
772,130.1961
773,294.45953
774,511.05908
775,698.8697
776,817.5783
777,912.2302
778,962.61694
779,992.2103
780,819.33435
781,755.4463
782,651.78204
783,454.0904
784,285.66025
785,129.80992
786,77.80453
787,16.80016
788,0.0
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,2.6714108
795,19.622887
796,77.44444
797,223.06305
798,417.69647
799,654.6854
800,715.50946
801,678.2814
802,735.2648
803,654.63446
804,673.8424
805,574.49786
806,498.37582
807,512.29114
808,326.64716
809,171.40047
810,63.322388
811,13.998303
812,0.0
813,0.0
814,0.0
815,0.36984688
816,0.0
817,0.0
818,7.3604918
819,39.83777
820,121.38064
821,231.96233
822,445.01263
823,607.01306
824,799.6598
825,798.208
826,882.28314
827,932.2562
828,914.89453
829,889.93274
830,671.47144
831,555.86597
832,338.7072
833,199.2487
834,92.7448
835,30.676447
836,1.588718
837,0.0
838,0.0
839,0.25231633
840,0.0
841,0.24013884
842,7.3144317
843,40.602257
844,141.8967
845,334.51642
846,534.98474
847,694.67334
848,766.6188
849,739.7369
850,749.38324
851,709.6193
852,628.5129
853,609.03564
854,627.05396
855,497.9439
856,322.39822
857,200.5305
858,102.121445
859,35.20652
860,3.0487287
861,1.0552409
862,0.0
863,0.0
864,0.27805278
865,0.94260454
866,8.676845
867,50.855503
868,147.87413
869,336.29706
870,544.19244
871,722.9207
872,868.4632
873,933.75464
874,890.40967
875,854.88965
876,811.1143
877,694.1063
878,686.3996
879,502.474
880,284.14847
881,209.56198
882,96.81696
883,34.782333
884,1.6278844
885,0.0
886,1.4755358
887,1.1369021
888,4.66745
889,0.0
890,5.5682354
891,9.678756
892,26.013288
893,40.988148
894,57.12372
895,135.5591
896,181.02356
897,205.56247
898,229.08351
899,293.55673
900,330.27924
901,420.0969
902,459.00766
903,334.92242
904,245.47256
905,168.28362
906,67.09146
907,25.034538
908,7.5763407
909,0.7700711
910,0.0
911,0.05884159
912,0.0
913,1.44763
914,10.118467
915,33.900383
916,70.91661
917,107.70279
918,206.1126
919,320.0129
920,421.0953
921,304.60684
922,433.51526
923,419.9692
924,350.887
925,374.0178
926,376.59338
927,294.6013
928,160.68459
929,76.511604
930,53.67686
931,4.3778543
932,8.062969
933,0.0
934,2.9657698
935,2.75885
936,0.0
937,0.8118698
938,0.5246622
939,19.681883
940,32.550125
941,37.338837
942,114.67359
943,214.29259
944,370.05286
945,360.6551
946,369.23376
947,376.2701
948,359.105
949,263.28036
950,172.2046
951,160.42592
952,68.23936
953,42.438534
954,25.938166
955,13.483887
956,4.2809596
957,0.0
958,0.0
959,0.0
960,0.23310381
961,0.0
962,2.0090191
963,16.41923
964,43.59733
965,127.10702
966,219.68234
967,363.40436
968,395.26086
969,339.2286
970,210.93878
971,352.18497
972,325.72327
973,272.99036
974,201.28186
975,246.42989
976,247.21475
977,160.43854
978,112.03516
979,33.318382
980,9.91313
981,0.0
982,0.17542236
983,0.0
984,0.12785138
985,0.0
986,11.568826
987,36.624794
988,86.59225
989,140.58092
990,254.28864
991,282.44342
992,329.4501
993,473.4977
994,471.89716
995,458.49295
996,320.4411
997,286.51755
998,249.98611
999,173.8268
1000,146.43251
1001,104.04117
1002,35.12902
1003,8.060182
1004,0.7614839
1005,0.0
1006,0.0
1007,2.6781387
1008,0.0
1009,2.0416746
1010,15.574714
1011,48.27146
1012,92.43958
1013,142.44006
1014,239.85765
1015,334.50845
1016,291.48752
1017,369.42255
1018,468.056
1019,467.3569
1020,314.5745
1021,282.99954
1022,253.92915
1023,214.2829
1024,164.18365
1025,118.93003
1026,74.723816
1027,37.245853
1028,11.194228
1029,0.64627594
1030,3.4036071
1031,3.4939313
1032,0.07954947
1033,0.0
1034,10.085544
1035,35.16034
1036,120.37324
1037,166.65642
1038,295.53302
1039,311.27176
1040,409.3824
1041,529.1391
1042,469.1683
1043,498.1315
1044,407.84085
1045,321.56396
1046,269.19263
1047,169.82124
1048,122.10479
1049,61.72281
1050,28.38242
1051,11.843401
1052,1.8423263
1053,0.5450665
1054,0.0
1055,0.0
1056,0.6494305
1057,1.519167
1058,7.304795
1059,12.592113
1060,44.05053
1061,107.61218
1062,174.56541
1063,210.05148
1064,269.32117
1065,348.3732
1066,310.9105
1067,361.02347
1068,317.756
1069,280.73212
1070,219.03462
1071,192.95566
1072,138.68018
1073,120.670845
1074,55.620792
1075,39.852974
1076,16.981754
1077,3.9463458
1078,0.0
1079,0.0
1080,2.1992586
1081,2.449471
1082,12.125434
1083,36.14807
1084,73.78848
1085,124.345795
1086,160.47751
1087,226.50812
1088,302.40088
1089,454.462
1090,506.3943
1091,415.71466
1092,494.96677
1093,445.83237
1094,352.96298
1095,223.02357
1096,148.35832
1097,136.19089
1098,76.209724
1099,39.12864
1100,3.8160641
1101,0.7239385
1102,0.27515006
1103,0.0
1104,0.34231886
1105,0.46293914
1106,8.610838
1107,24.310879
1108,59.29073
1109,96.9255
1110,147.7478
1111,191.86858
1112,244.11314
1113,287.46997
1114,324.45377
1115,313.67618
1116,312.72968
1117,296.55505
1118,290.15228
1119,184.97127
1120,144.4432
1121,147.95749
1122,88.44975
1123,36.095093
1124,6.2061677
1125,0.06598537
1126,0.421713
1127,0.26094264
1128,0.0
1129,0.0
1130,34.989376
1131,100.534706
1132,233.73952
1133,405.56268
1134,587.5976
1135,794.0102
1136,897.83765
1137,1036.4191
1138,1046.903
1139,1011.33356
1140,994.28424
1141,931.82385
1142,737.5764
1143,612.3895
1144,392.4724
1145,262.21942
1146,153.09647
1147,63.13903
1148,13.055551
1149,0.0
1150,0.20358802
1151,0.08626773
1152,0.24313621
1153,4.563927
1154,33.91104
1155,96.22293
1156,210.00697
1157,350.82623
1158,485.4133
1159,591.24225
1160,679.15295
1161,860.5362
1162,809.5172
1163,663.9688
1164,539.9346
1165,291.2674
1166,319.18243
1167,279.52505
1168,241.14606
1169,141.3213
1170,76.88061
1171,38.303196
1172,2.7523394
1173,0.3505726
1174,0.0
1175,0.3169536
1176,0.0
1177,1.7890447
1178,20.090614
1179,44.003082
1180,112.45876
1181,196.09111
1182,359.70795
1183,541.27026
1184,624.35156
1185,777.7839
1186,873.28625
1187,955.4816
1188,965.52893
1189,899.49335
1190,711.24097
1191,587.5497
1192,421.58978
1193,271.12347
1194,173.67172
1195,65.201866
1196,15.447539
1197,1.2295978
1198,0.15225306
1199,0.38513958
1200,0.35416517
1201,0.3453012
1202,30.71578
1203,97.00889
1204,220.52614
1205,382.48267
1206,567.95447
1207,714.80005
1208,835.54034
1209,944.3582
1210,970.2171
1211,959.5406
1212,927.8875
1213,858.2938
1214,705.6146
1215,572.67004
1216,431.08893
1217,252.57272
1218,157.7352
1219,69.37784
1220,14.409034
1221,2.793999
1222,1.4334289
1223,0.0
1224,0.46314937
1225,4.0558634
1226,33.43757
1227,77.252426
1228,193.89722
1229,267.71915
1230,459.04752
1231,666.31573
1232,786.2895
1233,859.41846
1234,923.4575
1235,838.3377
1236,618.4018
1237,683.27795
1238,463.52295
1239,412.50604
1240,337.6165
1241,229.22629
1242,88.32204
1243,53.055786
1244,9.992765
1245,4.629148
1246,0.0
1247,0.0
1248,1.9727484
1249,1.5110004
1250,4.2760987
1251,9.427574
1252,42.179577
1253,149.76982
1254,202.4915
1255,294.85403
1256,286.76498
1257,248.4696
1258,221.32915
1259,497.8002
1260,579.9467
1261,803.8048
1262,713.3479
1263,544.5526
1264,342.08484
1265,202.74687
1266,148.88367
1267,70.00508
1268,30.503965
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,0.0
1274,0.0
1275,20.49599
1276,26.876642
1277,56.74151
1278,74.988304
1279,127.75431
1280,271.81213
1281,330.41745
1282,351.8052
1283,237.61661
1284,263.29895
1285,266.57892
1286,348.7217
1287,438.6542
1288,342.7987
1289,210.48152
1290,107.64252
1291,59.687927
1292,8.463031
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.43798858
1298,25.12282
1299,73.47346
1300,207.20908
1301,368.96967
1302,507.58368
1303,664.0564
1304,776.84283
1305,827.83264
1306,873.41046
1307,856.4735
1308,792.8503
1309,671.24615
1310,565.8163
1311,471.89682
1312,266.65704
1313,174.7422
1314,92.76474
1315,32.119392
1316,11.01406
1317,0.0
1318,0.0
1319,0.5047105
1320,0.0
1321,0.6981519
1322,26.584883
1323,86.6189
1324,204.40292
1325,299.22006
1326,526.2415
1327,642.4193
1328,770.65125
1329,833.3576
1330,926.5673
1331,923.92694
1332,902.0336
1333,795.23615
1334,578.4041
1335,428.86087
1336,299.03906
1337,214.56105
1338,99.387665
1339,58.448174
1340,9.4118395
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,6.686157
1347,57.63935
1348,125.885414
1349,171.60257
1350,222.47894
1351,215.8648
1352,239.08804
1353,269.03842
1354,422.55713
1355,308.2562
1356,245.28311
1357,293.3228
1358,241.46785
1359,275.89426
1360,150.23647
1361,69.46547
1362,39.10482
1363,12.608127
1364,2.8070085
1365,1.3701063
1366,1.4007512
1367,0.0
1368,0.25485668
1369,0.0
1370,3.1891842
1371,16.481676
1372,21.55314
1373,58.48087
1374,66.09751
1375,136.98553
1376,188.19118
1377,184.4547
1378,166.4172
1379,224.07297
1380,186.81944
1381,210.0935
1382,197.06355
1383,148.69753
1384,107.92656
1385,93.76268
1386,43.289673
1387,19.945581
1388,2.386319
1389,0.6025557
1390,0.0
1391,1.1864424
1392,0.0
1393,0.05617938
1394,16.35473
1395,67.52142
1396,118.365616
1397,242.21008
1398,289.68228
1399,323.58957
1400,461.38412
1401,550.53766
1402,629.4511
1403,638.0508
1404,587.2649
1405,511.56174
1406,390.8265
1407,251.59059
1408,145.63652
1409,105.91923
1410,74.01124
1411,43.29133
1412,12.394553
1413,3.0096545
1414,4.031943
1415,3.6030078
1416,1.5312067
1417,0.83953464
1418,6.638456
1419,32.07436
1420,51.652245
1421,74.04498
1422,62.887646
1423,126.78698
1424,178.28056
1425,401.8186
1426,490.58267
1427,484.00894
1428,502.67874
1429,488.29288
1430,364.7692
1431,202.00604
1432,150.27061
1433,138.77582
1434,82.97602
1435,43.167385
1436,11.201226
1437,9.8505
1438,0.0
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,9.087099
1444,42.668385
1445,104.8025
1446,199.08862
1447,308.00635
1448,373.65305
1449,393.31024
1450,412.51193
1451,467.1479
1452,370.3315
1453,174.75781
1454,264.546
1455,265.6709
1456,152.27806
1457,121.35732
1458,45.64925
1459,5.4452705
1460,0.2017257
1461,0.0
1462,0.6983215
1463,0.0
1464,0.0
1465,0.3924625
1466,0.24792552
1467,16.725645
1468,73.79831
1469,150.46985
1470,206.19577
1471,285.5375
1472,442.18448
1473,546.7371
1474,601.3153
1475,592.6664
1476,555.93304
1477,545.5209
1478,444.30966
1479,375.07675
1480,285.86584
1481,179.52815
1482,56.458622
1483,6.998128
1484,0.0
1485,0.0
1486,0.0
1487,0.12197002
1488,0.0
1489,0.0
1490,0.0
1491,27.365063
1492,81.41861
1493,191.37129
1494,329.73056
1495,506.1163
1496,651.7221
1497,746.3032
1498,819.09985
1499,791.26996
1500,695.0435
1501,649.695
1502,579.0046
1503,389.25226
1504,230.3371
1505,133.33353
1506,74.28335
1507,17.820578
1508,0.0
1509,0.0
1510,0.0
1511,0.0
1512,0.0
1513,0.3136646
1514,1.2778028
1515,23.554806
1516,64.33248
1517,147.82245
1518,345.91248
1519,471.22476
1520,631.94495
1521,624.2335
1522,641.04755
1523,652.0425
1524,626.6094
1525,536.57227
1526,489.22305
1527,471.67053
1528,325.71588
1529,190.10124
1530,67.49823
1531,25.180029
1532,0.45501104
1533,0.2935948
1534,0.0
1535,0.0
1536,1.8451711
1537,1.555216
1538,4.7770333
1539,30.717709
1540,108.60387
1541,163.44263
1542,359.98508
1543,466.06583
1544,691.0191
1545,708.53046
1546,718.23987
1547,771.46814
1548,779.5317
1549,713.1279
1550,593.431
1551,472.00784
1552,293.77933
1553,156.77982
1554,79.792046
1555,27.959602
1556,1.9560239
1557,1.4500785
1558,2.2384093
1559,2.1399622
1560,2.512221
1561,1.8259932
1562,5.5559225
1563,30.9325
1564,93.260124
1565,208.91394
1566,391.66357
1567,503.422
1568,659.1456
1569,645.1678
1570,629.0494
1571,590.5446
1572,570.34283
1573,470.70282
1574,502.5257
1575,440.93726
1576,302.70825
1577,170.78882
1578,86.50043
1579,24.220356
1580,1.4335966
1581,1.0886202
1582,0.7868767
1583,1.7877547
1584,0.0
1585,0.094008386
1586,5.6007724
1587,33.79441
1588,92.08406
1589,214.83557
1590,406.5636
1591,514.6083
1592,697.08417
1593,773.74963
1594,762.9332
1595,717.3004
1596,696.1891
1597,584.7831
1598,504.18646
1599,411.64844
1600,264.8606
1601,161.43845
1602,85.65754
1603,29.826086
1604,2.3337965
1605,1.5763144
1606,0.0
1607,0.2024289
1608,0.0
1609,0.08587826
1610,2.3345618
1611,13.792533
1612,23.302336
1613,37.105083
1614,70.04307
1615,87.43477
1616,108.753365
1617,124.73375
1618,178.26807
1619,251.45264
1620,310.0246
1621,467.90768
1622,373.33484
1623,278.29437
1624,226.12567
1625,103.02647
1626,69.32758
1627,27.353045
1628,4.5941334
1629,0.0
1630,0.0
1631,0.0
1632,0.0
1633,0.0
1634,9.016899
1635,38.108833
1636,57.90807
1637,94.92576
1638,167.67303
1639,300.79544
1640,425.8951
1641,514.36615
1642,488.27057
1643,628.32684
1644,522.36505
1645,514.4023
1646,482.5607
1647,328.96674
1648,165.63426
1649,80.44044
1650,50.919193
1651,15.229323
1652,5.938554
1653,0.0
1654,0.0
1655,0.0
1656,0.08463585
1657,0.0
1658,6.7861753
1659,27.068415
1660,40.987877
1661,42.849583
1662,133.36876
1663,210.95102
1664,318.8043
1665,320.4871
1666,284.09882
1667,296.30988
1668,255.3495
1669,221.41818
1670,158.53261
1671,145.74272
1672,88.81832
1673,62.029335
1674,38.15205
1675,23.968967
1676,0.0
1677,0.61740667
1678,0.0
1679,0.0
1680,0.0
1681,0.0
1682,7.782717
1683,26.62244
1684,41.635036
1685,98.50546
1686,175.51668
1687,264.5086
1688,380.17593
1689,285.8225
1690,223.09105
1691,305.98642
1692,383.32373
1693,326.86404
1694,315.49625
1695,284.2612
1696,268.09457
1697,170.78987
1698,107.974045
1699,41.53149
1700,8.611147
1701,0.35976523
1702,0.0
1703,0.0
1704,0.0
1705,0.63041794
1706,10.355127
1707,38.78481
1708,67.61627
1709,137.18855
1710,238.09532
1711,295.3867
1712,362.30237
1713,428.02805
1714,375.6967
1715,352.54077
1716,306.5825
1717,258.72272
1718,238.83807
1719,182.38203
1720,144.94899
1721,76.09888
1722,50.697327
1723,15.999565
1724,0.0
1725,1.6169229
1726,3.9049528
1727,0.33211812
1728,0.16646335
1729,0.0
1730,8.241375
1731,38.67391
1732,51.651344
1733,99.76084
1734,196.26457
1735,245.22447
1736,259.26486
1737,328.88205
1738,403.32895
1739,454.519
1740,389.7833
1741,316.7357
1742,292.36206
1743,256.3446
1744,168.3897
1745,102.413376
1746,66.57342
1747,35.719967
1748,9.756046
1749,2.4932418
1750,0.0
1751,0.0
1752,0.0
1753,0.29665262
1754,4.712791
1755,38.63517
1756,73.589745
1757,146.82118
1758,217.95818
1759,291.61374
1760,388.44742
1761,427.78345
1762,465.56192
1763,474.74704
1764,376.83704
1765,372.70172
1766,259.90826
1767,164.78596
1768,135.68867
1769,84.476974
1770,51.480488
1771,24.854706
1772,6.265393
1773,1.398649
1774,0.8894088
1775,0.9860639
1776,0.0
1777,0.40281326
1778,5.828465
1779,16.007582
1780,31.213573
1781,78.426575
1782,148.57126
1783,198.04358
1784,182.41849
1785,228.82675
1786,247.01358
1787,270.73026
1788,290.51978
1789,258.90503
1790,182.08737
1791,186.10597
1792,157.55818
1793,93.22593
1794,53.956516
1795,37.757202
1796,14.262407
1797,2.7161958
1798,0.81511873
1799,0.9854853
1800,0.0
1801,0.0
1802,7.322796
1803,30.817772
1804,53.60344
1805,97.68053
1806,138.75873
1807,197.17722
1808,269.4604
1809,417.01724
1810,473.3086
1811,423.43594
1812,422.39545
1813,387.89212
1814,282.19992
1815,232.31213
1816,184.31812
1817,138.50615
1818,83.46534
1819,31.480024
1820,5.433679
1821,1.0176462
1822,1.3190514
1823,0.0
1824,0.064305395
1825,0.0
1826,6.768834
1827,28.487333
1828,64.42349
1829,83.511604
1830,127.02406
1831,148.14536
1832,171.36917
1833,232.58746
1834,255.70154
1835,234.55334
1836,262.51703
1837,248.04518
1838,224.3092
1839,174.96054
1840,146.21573
1841,89.723854
1842,74.85312
1843,43.1085
1844,11.78721
1845,0.0
1846,0.0
1847,0.0
1848,0.6859308
1849,0.65364254
