id,time,prediction,location,pv_measurement
56,2023-05-14 08:00:00,1684.32,A,1684.32
57,2023-05-14 09:00:00,1947.0,A,1947.0
58,2023-05-14 10:00:00,2267.54,A,2267.54
59,2023-05-14 11:00:00,1487.42,A,1487.42
60,2023-05-14 12:00:00,1939.9599999999998,A,1939.9599999999998
61,2023-05-14 13:00:00,2879.14,A,2879.14
62,2023-05-14 14:00:00,3517.3599999999997,A,3517.3599999999997
63,2023-05-14 15:00:00,1360.6999999999998,A,1360.6999999999998
64,2023-05-14 16:00:00,760.54,A,760.54
65,2023-05-14 17:00:00,396.0,A,396.0
66,2023-05-14 18:00:00,191.18,A,191.18
67,2023-05-14 19:00:00,100.54,A,100.54
68,2023-05-14 20:00:00,0.22,A,0.22
69,2023-05-14 21:00:00,0.0,A,0.0
70,2023-05-14 22:00:00,0.0,A,0.0
71,2023-05-14 23:00:00,0.0,A,0.0
72,2023-05-18 00:00:00,0.0,A,0.0
73,2023-05-18 01:00:00,0.0,A,0.0
74,2023-05-18 02:00:00,48.62,A,48.62
75,2023-05-18 03:00:00,230.33999999999997,A,230.33999999999997
76,2023-05-18 04:00:00,630.74,A,630.74
77,2023-05-18 05:00:00,498.5199999999999,A,498.5199999999999
78,2023-05-18 06:00:00,947.76,A,947.76
79,2023-05-18 07:00:00,2342.34,A,2342.34
80,2023-05-18 08:00:00,896.7199999999999,A,896.7199999999999
81,2023-05-18 09:00:00,1011.56,A,1011.56
82,2023-05-18 10:00:00,1754.94,A,1754.94
83,2023-05-18 11:00:00,2299.6600000000003,A,2299.6600000000003
84,2023-05-18 12:00:00,3137.86,A,3137.86
85,2023-05-18 13:00:00,1202.74,A,1202.74
86,2023-05-18 14:00:00,2285.36,A,2285.36
87,2023-05-18 15:00:00,2195.1600000000003,A,2195.1600000000003
88,2023-05-18 16:00:00,948.8599999999999,A,948.8599999999999
89,2023-05-18 17:00:00,678.0400000000001,A,678.0400000000001
90,2023-05-18 18:00:00,628.1,A,628.1
91,2023-05-18 19:00:00,313.28,A,313.28
92,2023-05-18 20:00:00,7.920000000000001,A,7.920000000000001
93,2023-05-18 21:00:00,0.0,A,0.0
94,2023-05-18 22:00:00,0.0,A,0.0
95,2023-05-18 23:00:00,0.0,A,0.0
96,2023-05-20 00:00:00,0.0,A,0.0
97,2023-05-20 01:00:00,0.0,A,0.0
98,2023-05-20 02:00:00,60.06,A,60.06
99,2023-05-20 03:00:00,264.44,A,264.44
100,2023-05-20 04:00:00,688.6,A,688.6
101,2023-05-20 05:00:00,1820.9399999999998,A,1820.9399999999998
102,2023-05-20 06:00:00,2716.12,A,2716.12
103,2023-05-20 07:00:00,4242.92,A,4242.92
104,2023-05-20 08:00:00,4988.5,A,4988.5
105,2023-05-20 09:00:00,5324.22,A,5324.22
106,2023-05-20 10:00:00,5448.74,A,5448.74
107,2023-05-20 11:00:00,5356.5599999999995,A,5356.5599999999995
108,2023-05-20 12:00:00,4695.24,A,4695.24
109,2023-05-20 13:00:00,4143.04,A,4143.04
110,2023-05-20 14:00:00,3395.04,A,3395.04
111,2023-05-20 15:00:00,3220.36,A,3220.36
112,2023-05-20 16:00:00,1966.58,A,1966.58
113,2023-05-20 17:00:00,1066.34,A,1066.34
114,2023-05-20 18:00:00,543.4000000000001,A,543.4000000000001
115,2023-05-20 19:00:00,267.74,A,267.74
116,2023-05-20 20:00:00,37.18,A,37.18
117,2023-05-20 21:00:00,0.0,A,0.0
118,2023-05-20 22:00:00,0.0,A,0.0
119,2023-05-20 23:00:00,0.0,A,0.0
120,2023-05-21 00:00:00,0.0,A,0.0
121,2023-05-21 01:00:00,0.22,A,0.22
122,2023-05-21 02:00:00,56.54,A,56.54
123,2023-05-21 03:00:00,240.45999999999998,A,240.45999999999998
124,2023-05-21 04:00:00,720.94,A,720.94
125,2023-05-21 05:00:00,1851.2999999999997,A,1851.2999999999997
126,2023-05-21 06:00:00,3067.9,A,3067.9
127,2023-05-21 07:00:00,4063.62,A,4063.62
128,2023-05-21 08:00:00,4685.78,A,4685.78
129,2023-05-21 09:00:00,4387.0199999999995,A,4387.0199999999995
130,2023-05-21 10:00:00,4183.74,A,4183.74
131,2023-05-21 11:00:00,3673.56,A,3673.56
132,2023-05-21 12:00:00,3717.3399999999997,A,3717.3399999999997
133,2023-05-21 13:00:00,4275.4800000000005,A,4275.4800000000005
134,2023-05-21 14:00:00,3745.94,A,3745.94
135,2023-05-21 15:00:00,1771.88,A,1771.88
136,2023-05-21 16:00:00,1324.8400000000001,A,1324.8400000000001
137,2023-05-21 17:00:00,701.58,A,701.58
138,2023-05-21 18:00:00,292.16,A,292.16
139,2023-05-21 19:00:00,117.92,A,117.92
140,2023-05-21 20:00:00,10.56,A,10.56
141,2023-05-21 21:00:00,0.0,A,0.0
142,2023-05-21 22:00:00,0.0,A,0.0
143,2023-05-21 23:00:00,0.0,A,0.0
144,2023-05-22 00:00:00,0.0,A,0.0
145,2023-05-22 01:00:00,0.88,A,0.88
146,2023-05-22 02:00:00,61.38,A,61.38
147,2023-05-22 03:00:00,225.72,A,225.72
148,2023-05-22 04:00:00,693.2199999999999,A,693.2199999999999
149,2023-05-22 05:00:00,1924.5600000000002,A,1924.5600000000002
150,2023-05-22 06:00:00,3038.42,A,3038.42
151,2023-05-22 07:00:00,4026.0,A,4026.0
152,2023-05-22 08:00:00,4469.3,A,4469.3
153,2023-05-22 09:00:00,5201.24,A,5201.24
154,2023-05-22 10:00:00,5386.92,A,5386.92
155,2023-05-22 11:00:00,5336.76,A,5336.76
156,2023-05-22 12:00:00,5012.04,A,5012.04
157,2023-05-22 13:00:00,4492.18,A,4492.18
158,2023-05-22 14:00:00,3715.1400000000003,A,3715.1400000000003
159,2023-05-22 15:00:00,2095.2799999999997,A,2095.2799999999997
160,2023-05-22 16:00:00,1096.9199999999998,A,1096.9199999999998
161,2023-05-22 17:00:00,622.38,A,622.38
162,2023-05-22 18:00:00,334.4,A,334.4
163,2023-05-22 19:00:00,71.5,A,71.5
164,2023-05-22 20:00:00,0.0,A,0.0
165,2023-05-22 21:00:00,0.0,A,0.0
166,2023-05-22 22:00:00,0.0,A,0.0
167,2023-05-22 23:00:00,0.0,A,0.0
168,2023-05-23 00:00:00,0.0,A,0.0
169,2023-05-23 01:00:00,0.0,A,0.0
170,2023-05-23 02:00:00,40.92,A,40.92
171,2023-05-23 03:00:00,125.83999999999999,A,125.83999999999999
172,2023-05-23 04:00:00,609.8399999999999,A,609.8399999999999
173,2023-05-23 05:00:00,1805.1,A,1805.1
174,2023-05-23 06:00:00,2799.94,A,2799.94
175,2023-05-23 07:00:00,1664.3000000000002,A,1664.3000000000002
176,2023-05-23 08:00:00,3596.78,A,3596.78
177,2023-05-23 09:00:00,1729.4199999999998,A,1729.4199999999998
178,2023-05-23 10:00:00,1404.92,A,1404.92
179,2023-05-23 11:00:00,1622.5,A,1622.5
180,2023-05-23 12:00:00,2639.56,A,2639.56
181,2023-05-23 13:00:00,1916.8600000000001,A,1916.8600000000001
182,2023-05-23 14:00:00,1761.1000000000001,A,1761.1000000000001
183,2023-05-23 15:00:00,1439.24,A,1439.24
184,2023-05-23 16:00:00,1388.42,A,1388.42
185,2023-05-23 17:00:00,789.58,A,789.58
186,2023-05-23 18:00:00,560.34,A,560.34
187,2023-05-23 19:00:00,272.8,A,272.8
188,2023-05-23 20:00:00,42.02,A,42.02
189,2023-05-23 21:00:00,0.0,A,0.0
190,2023-05-23 22:00:00,0.0,A,0.0
191,2023-05-23 23:00:00,0.0,A,0.0
192,2023-05-25 00:00:00,0.0,A,0.0
193,2023-05-25 01:00:00,0.0,A,0.0
194,2023-05-25 02:00:00,16.06,A,16.06
195,2023-05-25 03:00:00,75.02000000000001,A,75.02000000000001
196,2023-05-25 04:00:00,105.82,A,105.82
197,2023-05-25 05:00:00,142.56,A,142.56
198,2023-05-25 06:00:00,443.08000000000004,A,443.08000000000004
199,2023-05-25 07:00:00,725.34,A,725.34
200,2023-05-25 08:00:00,1384.9,A,1384.9
201,2023-05-25 09:00:00,1521.52,A,1521.52
202,2023-05-25 10:00:00,3076.04,A,3076.04
203,2023-05-25 11:00:00,4248.42,A,4248.42
204,2023-05-25 12:00:00,2472.8,A,2472.8
205,2023-05-25 13:00:00,4167.679999999999,A,4167.679999999999
206,2023-05-25 14:00:00,3696.6600000000003,A,3696.6600000000003
207,2023-05-25 15:00:00,2993.98,A,2993.98
208,2023-05-25 16:00:00,2113.1,A,2113.1
209,2023-05-25 17:00:00,1079.1,A,1079.1
210,2023-05-25 18:00:00,505.56,A,505.56
211,2023-05-25 19:00:00,227.7,A,227.7
212,2023-05-25 20:00:00,13.64,A,13.64
213,2023-05-25 21:00:00,0.0,A,0.0
214,2023-05-25 22:00:00,0.0,A,0.0
215,2023-05-25 23:00:00,0.0,A,0.0
216,2023-05-27 00:00:00,0.0,A,0.0
217,2023-05-27 01:00:00,2.2,A,2.2
218,2023-05-27 02:00:00,86.9,A,86.9
219,2023-05-27 03:00:00,269.06,A,269.06
220,2023-05-27 04:00:00,748.88,A,748.88
221,2023-05-27 05:00:00,1213.0800000000002,A,1213.0800000000002
222,2023-05-27 06:00:00,3039.2999999999997,A,3039.2999999999997
223,2023-05-27 07:00:00,2187.9,A,2187.9
224,2023-05-27 08:00:00,1744.8200000000002,A,1744.8200000000002
225,2023-05-27 09:00:00,1926.7599999999998,A,1926.7599999999998
226,2023-05-27 10:00:00,874.9399999999998,A,874.9399999999998
227,2023-05-27 11:00:00,2250.6,A,2250.6
228,2023-05-27 12:00:00,2372.48,A,2372.48
229,2023-05-27 13:00:00,2736.58,A,2736.58
230,2023-05-27 14:00:00,1783.98,A,1783.98
231,2023-05-27 15:00:00,1496.0,A,1496.0
232,2023-05-27 16:00:00,1234.64,A,1234.64
233,2023-05-27 17:00:00,589.38,A,589.38
234,2023-05-27 18:00:00,210.98,A,210.98
235,2023-05-27 19:00:00,56.760000000000005,A,56.760000000000005
236,2023-05-27 20:00:00,41.14,A,41.14
237,2023-05-27 21:00:00,0.0,A,0.0
238,2023-05-27 22:00:00,0.0,A,0.0
239,2023-05-27 23:00:00,0.0,A,0.0
240,2023-05-28 00:00:00,0.0,A,0.0
241,2023-05-28 01:00:00,0.0,A,0.0
242,2023-05-28 02:00:00,60.50000000000001,A,60.50000000000001
243,2023-05-28 03:00:00,199.76000000000002,A,199.76000000000002
244,2023-05-28 04:00:00,466.62,A,466.62
245,2023-05-28 05:00:00,750.42,A,750.42
246,2023-05-28 06:00:00,1246.96,A,1246.96
247,2023-05-28 07:00:00,1217.7,A,1217.7
248,2023-05-28 08:00:00,1175.8999999999999,A,1175.8999999999999
249,2023-05-28 09:00:00,2039.62,A,2039.62
250,2023-05-28 10:00:00,1998.92,A,1998.92
251,2023-05-28 11:00:00,1847.56,A,1847.56
252,2023-05-28 12:00:00,2114.8599999999997,A,2114.8599999999997
253,2023-05-28 13:00:00,980.1,A,980.1
254,2023-05-28 14:00:00,687.28,A,687.28
255,2023-05-28 15:00:00,312.4,A,312.4
256,2023-05-28 16:00:00,601.26,A,601.26
257,2023-05-28 17:00:00,396.0,A,396.0
258,2023-05-28 18:00:00,122.32,A,122.32
259,2023-05-28 19:00:00,24.2,A,24.2
260,2023-05-28 20:00:00,0.0,A,0.0
261,2023-05-28 21:00:00,0.0,A,0.0
262,2023-05-28 22:00:00,0.0,A,0.0
263,2023-05-28 23:00:00,0.0,A,0.0
264,2023-05-30 00:00:00,0.0,A,0.0
265,2023-05-30 01:00:00,0.44,A,0.44
266,2023-05-30 02:00:00,58.080000000000005,A,58.080000000000005
267,2023-05-30 03:00:00,242.43999999999997,A,242.43999999999997
268,2023-05-30 04:00:00,728.2,A,728.2
269,2023-05-30 05:00:00,1772.3200000000002,A,1772.3200000000002
270,2023-05-30 06:00:00,2948.44,A,2948.44
271,2023-05-30 07:00:00,3894.4400000000005,A,3894.4400000000005
272,2023-05-30 08:00:00,4588.9800000000005,A,4588.9800000000005
273,2023-05-30 09:00:00,5038.88,A,5038.88
274,2023-05-30 10:00:00,5016.0,A,5016.0
275,2023-05-30 11:00:00,4801.72,A,4801.72
276,2023-05-30 12:00:00,4661.8,A,4661.8
277,2023-05-30 13:00:00,4300.78,A,4300.78
278,2023-05-30 14:00:00,3733.84,A,3733.84
279,2023-05-30 15:00:00,3015.76,A,3015.76
280,2023-05-30 16:00:00,2099.24,A,2099.24
281,2023-05-30 17:00:00,1116.0600000000002,A,1116.0600000000002
282,2023-05-30 18:00:00,518.1,A,518.1
283,2023-05-30 19:00:00,325.15999999999997,A,325.15999999999997
284,2023-05-30 20:00:00,57.86,A,57.86
285,2023-05-30 21:00:00,0.0,A,0.0
286,2023-05-30 22:00:00,0.0,A,0.0
287,2023-05-30 23:00:00,0.0,A,0.0
288,2023-06-01 00:00:00,0.0,A,0.0
289,2023-06-01 01:00:00,7.04,A,7.04
290,2023-06-01 02:00:00,90.86000000000001,A,90.86000000000001
291,2023-06-01 03:00:00,252.34,A,252.34
292,2023-06-01 04:00:00,725.78,A,725.78
293,2023-06-01 05:00:00,1802.6799999999998,A,1802.6799999999998
294,2023-06-01 06:00:00,2960.98,A,2960.98
295,2023-06-01 07:00:00,3891.8,A,3891.8
296,2023-06-01 08:00:00,4597.5599999999995,A,4597.5599999999995
297,2023-06-01 09:00:00,5013.36,A,5013.36
298,2023-06-01 10:00:00,4871.900000000001,A,4871.900000000001
299,2023-06-01 11:00:00,4555.32,A,4555.32
300,2023-06-01 12:00:00,3944.1600000000003,A,3944.1600000000003
301,2023-06-01 13:00:00,3020.16,A,3020.16
302,2023-06-01 14:00:00,3196.6,A,3196.6
303,2023-06-01 15:00:00,2552.66,A,2552.66
304,2023-06-01 16:00:00,1481.48,A,1481.48
305,2023-06-01 17:00:00,1049.18,A,1049.18
306,2023-06-01 18:00:00,495.0,A,495.0
307,2023-06-01 19:00:00,320.54,A,320.54
308,2023-06-01 20:00:00,66.22,A,66.22
309,2023-06-01 21:00:00,0.22,A,0.22
310,2023-06-01 22:00:00,0.0,A,0.0
311,2023-06-01 23:00:00,0.0,A,0.0
312,2023-06-02 00:00:00,0.0,A,0.0
313,2023-06-02 01:00:00,1.54,A,1.54
314,2023-06-02 02:00:00,56.32,A,56.32
315,2023-06-02 03:00:00,299.86,A,299.86
316,2023-06-02 04:00:00,792.44,A,792.44
317,2023-06-02 05:00:00,1640.54,A,1640.54
318,2023-06-02 06:00:00,1803.34,A,1803.34
319,2023-06-02 07:00:00,2853.8399999999997,A,2853.8399999999997
320,2023-06-02 08:00:00,3751.2200000000003,A,3751.2200000000003
321,2023-06-02 09:00:00,5196.18,A,5196.18
322,2023-06-02 10:00:00,5038.0,A,5038.0
323,2023-06-02 11:00:00,4487.780000000001,A,4487.780000000001
324,2023-06-02 12:00:00,4330.700000000001,A,4330.700000000001
325,2023-06-02 13:00:00,3434.8599999999997,A,3434.8599999999997
326,2023-06-02 14:00:00,2804.34,A,2804.34
327,2023-06-02 15:00:00,2447.7200000000003,A,2447.7200000000003
328,2023-06-02 16:00:00,1175.46,A,1175.46
329,2023-06-02 17:00:00,857.3399999999999,A,857.3399999999999
330,2023-06-02 18:00:00,387.2,A,387.2
331,2023-06-02 19:00:00,232.32000000000002,A,232.32000000000002
332,2023-06-02 20:00:00,39.16,A,39.16
333,2023-06-02 21:00:00,0.0,A,0.0
334,2023-06-02 22:00:00,0.0,A,0.0
335,2023-06-02 23:00:00,0.0,A,0.0
336,2023-06-03 00:00:00,0.0,A,0.0
337,2023-06-03 01:00:00,0.0,A,0.0
338,2023-06-03 02:00:00,1.9799999999999998,A,1.9799999999999998
339,2023-06-03 03:00:00,30.580000000000002,A,30.580000000000002
340,2023-06-03 04:00:00,142.78,A,142.78
341,2023-06-03 05:00:00,286.22,A,286.22
342,2023-06-03 06:00:00,678.48,A,678.48
343,2023-06-03 07:00:00,419.54,A,419.54
344,2023-06-03 08:00:00,308.0,A,308.0
345,2023-06-03 09:00:00,346.28000000000003,A,346.28000000000003
346,2023-06-03 10:00:00,448.1400000000001,A,448.1400000000001
347,2023-06-03 11:00:00,1345.08,A,1345.08
348,2023-06-03 12:00:00,715.0,A,715.0
349,2023-06-03 13:00:00,1588.18,A,1588.18
350,2023-06-03 14:00:00,1449.1399999999999,A,1449.1399999999999
351,2023-06-03 15:00:00,863.72,A,863.72
352,2023-06-03 16:00:00,660.4399999999999,A,660.4399999999999
353,2023-06-03 17:00:00,342.76,A,342.76
354,2023-06-03 18:00:00,334.84000000000003,A,334.84000000000003
355,2023-06-03 19:00:00,185.45999999999998,A,185.45999999999998
356,2023-06-03 20:00:00,25.740000000000002,A,25.740000000000002
357,2023-06-03 21:00:00,0.0,A,0.0
358,2023-06-03 22:00:00,0.0,A,0.0
359,2023-06-03 23:00:00,0.0,A,0.0
360,2023-06-04 00:00:00,0.0,A,0.0
361,2023-06-04 01:00:00,3.52,A,3.52
362,2023-06-04 02:00:00,66.44000000000001,A,66.44000000000001
363,2023-06-04 03:00:00,136.18,A,136.18
364,2023-06-04 04:00:00,255.86,A,255.86
365,2023-06-04 05:00:00,508.64,A,508.64
366,2023-06-04 06:00:00,701.14,A,701.14
367,2023-06-04 07:00:00,1267.86,A,1267.86
368,2023-06-04 08:00:00,1382.48,A,1382.48
369,2023-06-04 09:00:00,2290.2,A,2290.2
370,2023-06-04 10:00:00,3229.8199999999997,A,3229.8199999999997
371,2023-06-04 11:00:00,4522.1,A,4522.1
372,2023-06-04 12:00:00,3182.96,A,3182.96
373,2023-06-04 13:00:00,4412.9800000000005,A,4412.9800000000005
374,2023-06-04 14:00:00,3500.86,A,3500.86
375,2023-06-04 15:00:00,3072.52,A,3072.52
376,2023-06-04 16:00:00,2304.28,A,2304.28
377,2023-06-04 17:00:00,1291.84,A,1291.84
378,2023-06-04 18:00:00,587.62,A,587.62
379,2023-06-04 19:00:00,289.3,A,289.3
380,2023-06-04 20:00:00,82.06,A,82.06
381,2023-06-04 21:00:00,0.66,A,0.66
382,2023-06-04 22:00:00,0.0,A,0.0
383,2023-06-04 23:00:00,0.0,A,0.0
384,2023-06-06 00:00:00,0.0,A,0.0
385,2023-06-06 01:00:00,11.66,A,11.66
386,2023-06-06 02:00:00,117.47999999999998,A,117.47999999999998
387,2023-06-06 03:00:00,417.34000000000003,A,417.34000000000003
388,2023-06-06 04:00:00,992.6400000000001,A,992.6400000000001
389,2023-06-06 05:00:00,1062.1599999999999,A,1062.1599999999999
390,2023-06-06 06:00:00,1698.3999999999999,A,1698.3999999999999
391,2023-06-06 07:00:00,2076.14,A,2076.14
392,2023-06-06 08:00:00,3699.7400000000002,A,3699.7400000000002
393,2023-06-06 09:00:00,2003.98,A,2003.98
394,2023-06-06 10:00:00,1885.62,A,1885.62
395,2023-06-06 11:00:00,1363.5600000000002,A,1363.5600000000002
396,2023-06-06 12:00:00,1479.06,A,1479.06
397,2023-06-06 13:00:00,1999.8000000000004,A,1999.8000000000004
398,2023-06-06 14:00:00,2214.2999999999997,A,2214.2999999999997
399,2023-06-06 15:00:00,1605.78,A,1605.78
400,2023-06-06 16:00:00,665.94,A,665.94
401,2023-06-06 17:00:00,334.62,A,334.62
402,2023-06-06 18:00:00,109.12,A,109.12
403,2023-06-06 19:00:00,62.699999999999996,A,62.699999999999996
404,2023-06-06 20:00:00,41.36,A,41.36
405,2023-06-06 21:00:00,0.0,A,0.0
406,2023-06-06 22:00:00,0.0,A,0.0
407,2023-06-06 23:00:00,0.0,A,0.0
408,2023-06-09 00:00:00,0.0,A,0.0
409,2023-06-09 01:00:00,5.72,A,5.72
410,2023-06-09 02:00:00,44.0,A,44.0
411,2023-06-09 03:00:00,256.96,A,256.96
412,2023-06-09 04:00:00,649.22,A,649.22
413,2023-06-09 05:00:00,1811.2600000000002,A,1811.2600000000002
414,2023-06-09 06:00:00,3093.86,A,3093.86
415,2023-06-09 07:00:00,4076.8199999999997,A,4076.8199999999997
416,2023-06-09 08:00:00,4571.160000000001,A,4571.160000000001
417,2023-06-09 09:00:00,4616.26,A,4616.26
418,2023-06-09 10:00:00,3710.52,A,3710.52
419,2023-06-09 11:00:00,5098.5,A,5098.5
420,2023-06-09 12:00:00,4887.52,A,4887.52
421,2023-06-09 13:00:00,4466.44,A,4466.44
422,2023-06-09 14:00:00,3601.84,A,3601.84
423,2023-06-09 15:00:00,2684.2200000000003,A,2684.2200000000003
424,2023-06-09 16:00:00,2113.98,A,2113.98
425,2023-06-09 17:00:00,1285.02,A,1285.02
426,2023-06-09 18:00:00,751.08,A,751.08
427,2023-06-09 19:00:00,441.97999999999996,A,441.97999999999996
428,2023-06-09 20:00:00,179.95999999999998,A,179.95999999999998
429,2023-06-09 21:00:00,4.619999999999998,A,4.619999999999998
430,2023-06-09 22:00:00,0.0,A,0.0
431,2023-06-09 23:00:00,0.0,A,0.0
432,2023-06-11 00:00:00,0.0,A,0.0
433,2023-06-11 01:00:00,19.36,A,19.36
434,2023-06-11 02:00:00,109.78,A,109.78
435,2023-06-11 03:00:00,265.54,A,265.54
436,2023-06-11 04:00:00,736.34,A,736.34
437,2023-06-11 05:00:00,1784.64,A,1784.64
438,2023-06-11 06:00:00,2957.6800000000003,A,2957.6800000000003
439,2023-06-11 07:00:00,3920.1800000000007,A,3920.1800000000007
440,2023-06-11 08:00:00,4626.38,A,4626.38
441,2023-06-11 09:00:00,5068.36,A,5068.36
442,2023-06-11 10:00:00,5228.08,A,5228.08
443,2023-06-11 11:00:00,5148.220000000001,A,5148.220000000001
444,2023-06-11 12:00:00,4431.679999999999,A,4431.679999999999
445,2023-06-11 13:00:00,4365.900000000001,A,4365.900000000001
446,2023-06-11 14:00:00,3864.9600000000005,A,3864.9600000000005
447,2023-06-11 15:00:00,3151.94,A,3151.94
448,2023-06-11 16:00:00,2267.3199999999997,A,2267.3199999999997
449,2023-06-11 17:00:00,1279.52,A,1279.52
450,2023-06-11 18:00:00,608.3000000000001,A,608.3000000000001
451,2023-06-11 19:00:00,352.65999999999997,A,352.65999999999997
452,2023-06-11 20:00:00,138.38,A,138.38
453,2023-06-11 21:00:00,7.48,A,7.48
454,2023-06-11 22:00:00,0.0,A,0.0
455,2023-06-11 23:00:00,0.0,A,0.0
456,2023-06-13 00:00:00,0.0,A,0.0
457,2023-06-13 01:00:00,23.54,A,23.54
458,2023-06-13 02:00:00,117.26,A,117.26
459,2023-06-13 03:00:00,269.72,A,269.72
460,2023-06-13 04:00:00,818.1800000000001,A,818.1800000000001
461,2023-06-13 05:00:00,1798.9399999999998,A,1798.9399999999998
462,2023-06-13 06:00:00,2103.86,A,2103.86
463,2023-06-13 07:00:00,1961.52,A,1961.52
464,2023-06-13 08:00:00,2766.06,A,2766.06
465,2023-06-13 09:00:00,2861.32,A,2861.32
466,2023-06-13 10:00:00,4151.18,A,4151.18
467,2023-06-13 11:00:00,3529.02,A,3529.02
468,2023-06-13 12:00:00,2858.8999999999996,A,2858.8999999999996
469,2023-06-13 13:00:00,2827.44,A,2827.44
470,2023-06-13 14:00:00,2862.86,A,2862.86
471,2023-06-13 15:00:00,2819.08,A,2819.08
472,2023-06-13 16:00:00,2392.9399999999996,A,2392.9399999999996
473,2023-06-13 17:00:00,1172.82,A,1172.82
474,2023-06-13 18:00:00,612.04,A,612.04
475,2023-06-13 19:00:00,356.84000000000003,A,356.84000000000003
476,2023-06-13 20:00:00,96.8,A,96.8
477,2023-06-13 21:00:00,3.74,A,3.74
478,2023-06-13 22:00:00,0.0,A,0.0
479,2023-06-13 23:00:00,0.0,A,0.0
480,2023-06-14 00:00:00,0.0,A,0.0
481,2023-06-14 01:00:00,21.12,A,21.12
482,2023-06-14 02:00:00,118.35999999999999,A,118.35999999999999
483,2023-06-14 03:00:00,305.35999999999996,A,305.35999999999996
484,2023-06-14 04:00:00,894.08,A,894.08
485,2023-06-14 05:00:00,1762.86,A,1762.86
486,2023-06-14 06:00:00,2821.94,A,2821.94
487,2023-06-14 07:00:00,3801.38,A,3801.38
488,2023-06-14 08:00:00,4473.48,A,4473.48
489,2023-06-14 09:00:00,4928.22,A,4928.22
490,2023-06-14 10:00:00,5004.34,A,5004.34
491,2023-06-14 11:00:00,4953.08,A,4953.08
492,2023-06-14 12:00:00,4626.38,A,4626.38
493,2023-06-14 13:00:00,4212.34,A,4212.34
494,2023-06-14 14:00:00,3361.82,A,3361.82
495,2023-06-14 15:00:00,2294.6,A,2294.6
496,2023-06-14 16:00:00,2060.7400000000002,A,2060.7400000000002
497,2023-06-14 17:00:00,1166.8799999999999,A,1166.8799999999999
